Product_Category,Product_Name,Quantity,Payment_Method,Review_Rating,Review_Text,State,Review_Text_sentiment,Review_Text_sentiment_num,Review_Text_sentiment_confidence
Clothing,Jeans,1,Debit Card,2,Product not as expected,Arunachal Pradesh,neutral,1,0.3900465667247772
Clothing,Sneakers,3,Cash on Delivery,4,Value for money,Tripura,neutral,1,0.5708264708518982
Electronics,Smartphone,3,Debit Card,1,Waste of money,Nagaland,negative,0,0.994858980178833
Books,Science Textbook,3,Credit Card,3,Fair deal,Himachal Pradesh,positive,2,0.757193922996521
Clothing,T-Shirt,1,Debit Card,3,Not bad,Chhattisgarh,neutral,1,0.48498252034187317
Beauty,Shampoo,4,UPI,5,Loved it!,West Bengal,positive,2,0.7877822518348694
Home & Kitchen,Mixer Grinder,3,Debit Card,2,Poor packaging,Tamil Nadu,negative,0,0.9881618618965149
Books,Science Textbook,3,UPI,1,Never buying again,West Bengal,negative,0,0.9667354226112366
Books,Science Textbook,4,Credit Card,5,Worth every rupee!,Mizoram,positive,2,0.900964081287384
Home & Kitchen,Vacuum Cleaner,3,Debit Card,3,Average,Punjab,neutral,1,0.4617282748222351
Home & Kitchen,Water Purifier,1,Cash on Delivery,3,Could be better,Sikkim,positive,2,0.750451922416687
Electronics,Smartphone,3,Debit Card,2,Disappointed,Bihar,negative,0,0.986985981464386
Home & Kitchen,Mixer Grinder,2,UPI,1,Very bad product,Tamil Nadu,negative,0,0.9768244624137878
Books,Science Textbook,1,UPI,1,Never buying again,Arunachal Pradesh,negative,0,0.9667354226112366
Beauty,Lipstick,4,Credit Card,3,Could be better,Manipur,positive,2,0.750451922416687
Beauty,Hair Dryer,5,Cash on Delivery,1,Terrible experience,Uttar Pradesh,negative,0,0.9610510468482971
Beauty,Perfume,4,Cash on Delivery,1,Never buying again,Manipur,negative,0,0.9667354226112366
Home & Kitchen,Cookware Set,4,Cash on Delivery,2,Poor packaging,Uttarakhand,negative,0,0.9881618618965149
Home & Kitchen,Air Fryer,2,Credit Card,4,Pretty decent,Tripura,positive,2,0.8838034272193909
Beauty,Lipstick,3,Credit Card,2,Product not as expected,Bihar,neutral,1,0.3900465667247772
Home & Kitchen,Water Purifier,4,Cash on Delivery,4,Would buy again,Bihar,positive,2,0.8037182092666626
Electronics,Laptop,3,UPI,2,Poor packaging,Uttar Pradesh,negative,0,0.9881618618965149
Electronics,Laptop,1,UPI,4,Pretty decent,Punjab,positive,2,0.8838034272193909
Books,Comics,2,Credit Card,5,Highly recommend!,Punjab,positive,2,0.9508875012397766
Electronics,Tablet,3,Debit Card,4,Pretty decent,Uttar Pradesh,positive,2,0.8838034272193909
Home & Kitchen,Water Purifier,1,UPI,5,Worth every rupee!,West Bengal,positive,2,0.900964081287384
Electronics,Tablet,4,Credit Card,4,Would buy again,Bihar,positive,2,0.8037182092666626
Electronics,Laptop,4,Cash on Delivery,5,Highly recommend!,Uttarakhand,positive,2,0.9508875012397766
Home & Kitchen,Cookware Set,5,UPI,3,Okay product,Nagaland,positive,2,0.7045726180076599
Clothing,Jacket,3,Credit Card,3,Average,Arunachal Pradesh,neutral,1,0.4617282748222351
Clothing,Jeans,4,Cash on Delivery,5,Loved it!,Mizoram,positive,2,0.7877822518348694
Clothing,Saree,3,Debit Card,2,Quality could improve,Bihar,positive,2,0.8631800413131714
Books,Comics,2,UPI,5,Excellent product!,Goa,positive,2,0.9557949304580688
Clothing,Jeans,3,Debit Card,3,Could be better,Rajasthan,positive,2,0.750451922416687
Home & Kitchen,Water Purifier,2,Debit Card,5,Fantastic quality!,Bihar,positive,2,0.9278391599655151
Clothing,Jeans,5,UPI,1,Never buying again,West Bengal,negative,0,0.9667354226112366
Electronics,Laptop,3,Debit Card,1,Never buying again,Gujarat,negative,0,0.9667354226112366
Electronics,Tablet,3,UPI,1,Defective item,Kerala,negative,0,0.9707651734352112
Home & Kitchen,Vacuum Cleaner,3,Debit Card,4,Pretty decent,Goa,positive,2,0.8838034272193909
Beauty,Hair Dryer,1,Debit Card,5,Worth every rupee!,Telangana,positive,2,0.900964081287384
Clothing,Jacket,4,UPI,4,Pretty decent,Jharkhand,positive,2,0.8838034272193909
Beauty,Face Cream,5,UPI,5,Highly recommend!,Tamil Nadu,positive,2,0.9508875012397766
Electronics,Smartphone,3,Cash on Delivery,2,Poor packaging,Manipur,negative,0,0.9881618618965149
Beauty,Perfume,2,Cash on Delivery,4,Would buy again,Tripura,positive,2,0.8037182092666626
Electronics,Smartphone,1,Cash on Delivery,4,Good quality,Mizoram,positive,2,0.9450585246086121
Home & Kitchen,Cookware Set,3,Debit Card,5,Fantastic quality!,Meghalaya,positive,2,0.9278391599655151
Electronics,Laptop,5,Credit Card,3,Could be better,Telangana,positive,2,0.750451922416687
Electronics,Smartphone,1,Debit Card,2,Product not as expected,West Bengal,neutral,1,0.3900465667247772
Clothing,Jeans,4,UPI,1,Very bad product,Bihar,negative,0,0.9768244624137878
Home & Kitchen,Vacuum Cleaner,5,Cash on Delivery,2,Quality could improve,Chhattisgarh,positive,2,0.8631800413131714
Books,Fiction Novel,5,UPI,5,Excellent product!,Rajasthan,positive,2,0.9557949304580688
Electronics,Headphones,5,Cash on Delivery,5,Loved it!,Kerala,positive,2,0.7877822518348694
Beauty,Perfume,1,Credit Card,3,Could be better,Karnataka,positive,2,0.750451922416687
Books,Biography,4,Credit Card,3,Could be better,Uttarakhand,positive,2,0.750451922416687
Home & Kitchen,Cookware Set,1,Cash on Delivery,1,Very bad product,Chhattisgarh,negative,0,0.9768244624137878
Clothing,Jacket,5,Debit Card,4,Value for money,Bihar,neutral,1,0.5708264708518982
Electronics,Laptop,3,Credit Card,2,Product not as expected,West Bengal,neutral,1,0.3900465667247772
Books,Comics,2,Credit Card,5,Highly recommend!,Gujarat,positive,2,0.9508875012397766
Home & Kitchen,Air Fryer,1,UPI,4,Pretty decent,Manipur,positive,2,0.8838034272193909
Beauty,Face Cream,2,Credit Card,5,Fantastic quality!,Maharashtra,positive,2,0.9278391599655151
Beauty,Shampoo,1,Cash on Delivery,3,Okay product,Tripura,positive,2,0.7045726180076599
Beauty,Lipstick,1,Credit Card,2,Not satisfied,Tripura,negative,0,0.9404667615890503
Clothing,Jeans,1,UPI,4,Satisfied with the product,Andhra Pradesh,positive,2,0.9785903692245483
Books,Fiction Novel,4,Credit Card,4,Satisfied with the product,Haryana,positive,2,0.9785903692245483
Clothing,Jacket,4,Debit Card,3,Fair deal,Uttarakhand,positive,2,0.757193922996521
Beauty,Perfume,5,UPI,3,Okay product,Uttar Pradesh,positive,2,0.7045726180076599
Home & Kitchen,Air Fryer,1,Cash on Delivery,4,Pretty decent,Meghalaya,positive,2,0.8838034272193909
Electronics,Laptop,3,Debit Card,4,Pretty decent,Karnataka,positive,2,0.8838034272193909
Clothing,Jeans,5,Credit Card,1,Waste of money,Jharkhand,negative,0,0.994858980178833
Beauty,Lipstick,4,Cash on Delivery,1,Never buying again,Mizoram,negative,0,0.9667354226112366
Electronics,Smartphone,2,Cash on Delivery,3,Not bad,Goa,neutral,1,0.48498252034187317
Beauty,Lipstick,2,Credit Card,3,Could be better,Assam,positive,2,0.750451922416687
Beauty,Shampoo,5,Credit Card,4,Would buy again,Himachal Pradesh,positive,2,0.8037182092666626
Beauty,Perfume,1,Credit Card,3,Not bad,Kerala,neutral,1,0.48498252034187317
Beauty,Hair Dryer,2,Cash on Delivery,3,Average,Tamil Nadu,neutral,1,0.4617282748222351
Electronics,Headphones,1,Debit Card,1,Defective item,Tripura,negative,0,0.9707651734352112
Electronics,Smartwatch,2,UPI,3,Okay product,Maharashtra,positive,2,0.7045726180076599
Home & Kitchen,Cookware Set,2,Credit Card,4,Pretty decent,Kerala,positive,2,0.8838034272193909
Home & Kitchen,Mixer Grinder,4,Debit Card,3,Could be better,Rajasthan,positive,2,0.750451922416687
Electronics,Smartwatch,2,Credit Card,5,Worth every rupee!,Sikkim,positive,2,0.900964081287384
Home & Kitchen,Water Purifier,2,Credit Card,2,Not satisfied,Haryana,negative,0,0.9404667615890503
Beauty,Face Cream,1,UPI,3,Could be better,Chhattisgarh,positive,2,0.750451922416687
Clothing,Saree,1,Cash on Delivery,1,Waste of money,Tripura,negative,0,0.994858980178833
Books,Biography,3,Debit Card,1,Never buying again,Tripura,negative,0,0.9667354226112366
Clothing,Sneakers,1,Debit Card,3,Fair deal,Mizoram,positive,2,0.757193922996521
Electronics,Smartwatch,4,Credit Card,4,Value for money,Maharashtra,neutral,1,0.5708264708518982
Books,Science Textbook,2,Debit Card,5,Excellent product!,Uttar Pradesh,positive,2,0.9557949304580688
Electronics,Smartphone,3,UPI,4,Value for money,Haryana,neutral,1,0.5708264708518982
Home & Kitchen,Air Fryer,5,UPI,4,Pretty decent,Chhattisgarh,positive,2,0.8838034272193909
Beauty,Face Cream,3,Cash on Delivery,1,Waste of money,Uttar Pradesh,negative,0,0.994858980178833
Clothing,Jeans,3,Credit Card,2,Disappointed,Maharashtra,negative,0,0.986985981464386
Electronics,Smartphone,4,Credit Card,4,Satisfied with the product,Maharashtra,positive,2,0.9785903692245483
Electronics,Headphones,2,Credit Card,5,Highly recommend!,Maharashtra,positive,2,0.9508875012397766
Beauty,Hair Dryer,3,UPI,4,Satisfied with the product,Manipur,positive,2,0.9785903692245483
Electronics,Tablet,1,Cash on Delivery,1,Defective item,West Bengal,negative,0,0.9707651734352112
Clothing,Jeans,4,Credit Card,5,Excellent product!,Mizoram,positive,2,0.9557949304580688
Books,Fiction Novel,3,Cash on Delivery,1,Very bad product,Uttar Pradesh,negative,0,0.9768244624137878
Clothing,Jeans,1,Cash on Delivery,5,Highly recommend!,Sikkim,positive,2,0.9508875012397766
Beauty,Lipstick,4,UPI,1,Waste of money,Kerala,negative,0,0.994858980178833
Books,Science Textbook,2,Credit Card,2,Poor packaging,Andhra Pradesh,negative,0,0.9881618618965149
Home & Kitchen,Cookware Set,1,Cash on Delivery,1,Very bad product,Manipur,negative,0,0.9768244624137878
Beauty,Lipstick,5,Credit Card,5,Fantastic quality!,Chhattisgarh,positive,2,0.9278391599655151
Books,Science Textbook,3,Credit Card,1,Never buying again,Tripura,negative,0,0.9667354226112366
Electronics,Laptop,5,Cash on Delivery,3,Okay product,Andhra Pradesh,positive,2,0.7045726180076599
Home & Kitchen,Air Fryer,3,Debit Card,2,Poor packaging,Tamil Nadu,negative,0,0.9881618618965149
Electronics,Headphones,3,UPI,1,Terrible experience,Uttar Pradesh,negative,0,0.9610510468482971
Books,Children's Book,3,UPI,4,Good quality,Mizoram,positive,2,0.9450585246086121
Books,Biography,2,Cash on Delivery,1,Defective item,Assam,negative,0,0.9707651734352112
Books,Biography,1,UPI,2,Quality could improve,Assam,positive,2,0.8631800413131714
Beauty,Face Cream,5,Debit Card,2,Disappointed,Karnataka,negative,0,0.986985981464386
Books,Children's Book,2,Cash on Delivery,4,Value for money,Karnataka,neutral,1,0.5708264708518982
Electronics,Headphones,5,UPI,1,Defective item,Madhya Pradesh,negative,0,0.9707651734352112
Clothing,Jacket,1,UPI,3,Not bad,Tripura,neutral,1,0.48498252034187317
Books,Fiction Novel,1,Cash on Delivery,3,Could be better,Goa,positive,2,0.750451922416687
Books,Children's Book,1,UPI,4,Value for money,Maharashtra,neutral,1,0.5708264708518982
Beauty,Hair Dryer,1,Credit Card,2,Product not as expected,Arunachal Pradesh,neutral,1,0.3900465667247772
Books,Biography,5,Cash on Delivery,2,Product not as expected,Madhya Pradesh,neutral,1,0.3900465667247772
Beauty,Lipstick,5,Debit Card,1,Very bad product,Tripura,negative,0,0.9768244624137878
Clothing,Jacket,3,Cash on Delivery,1,Never buying again,Arunachal Pradesh,negative,0,0.9667354226112366
Beauty,Hair Dryer,3,Cash on Delivery,5,Fantastic quality!,Sikkim,positive,2,0.9278391599655151
Clothing,Sneakers,5,Debit Card,4,Satisfied with the product,Rajasthan,positive,2,0.9785903692245483
Books,Science Textbook,2,Credit Card,1,Terrible experience,Chhattisgarh,negative,0,0.9610510468482971
Clothing,T-Shirt,5,UPI,3,Okay product,Odisha,positive,2,0.7045726180076599
Books,Fiction Novel,4,UPI,4,Would buy again,Arunachal Pradesh,positive,2,0.8037182092666626
Books,Science Textbook,2,Credit Card,2,Product not as expected,Rajasthan,neutral,1,0.3900465667247772
Books,Comics,2,Credit Card,5,Loved it!,Tamil Nadu,positive,2,0.7877822518348694
Electronics,Headphones,3,Debit Card,1,Terrible experience,Uttar Pradesh,negative,0,0.9610510468482971
Home & Kitchen,Vacuum Cleaner,5,Credit Card,5,Loved it!,Sikkim,positive,2,0.7877822518348694
Books,Science Textbook,4,Debit Card,4,Would buy again,Mizoram,positive,2,0.8037182092666626
Electronics,Headphones,5,Credit Card,3,Okay product,Jharkhand,positive,2,0.7045726180076599
Clothing,Jeans,5,UPI,4,Pretty decent,Maharashtra,positive,2,0.8838034272193909
Books,Fiction Novel,3,Debit Card,2,Disappointed,Madhya Pradesh,negative,0,0.986985981464386
Beauty,Perfume,3,Debit Card,4,Satisfied with the product,Sikkim,positive,2,0.9785903692245483
Electronics,Headphones,4,Cash on Delivery,5,Excellent product!,Tamil Nadu,positive,2,0.9557949304580688
Beauty,Lipstick,4,Cash on Delivery,1,Defective item,Nagaland,negative,0,0.9707651734352112
Clothing,T-Shirt,5,UPI,1,Very bad product,West Bengal,negative,0,0.9768244624137878
Home & Kitchen,Water Purifier,5,Credit Card,5,Worth every rupee!,Jharkhand,positive,2,0.900964081287384
Electronics,Smartwatch,2,Credit Card,2,Quality could improve,Telangana,positive,2,0.8631800413131714
Home & Kitchen,Water Purifier,2,UPI,1,Waste of money,Telangana,negative,0,0.994858980178833
Clothing,T-Shirt,1,Credit Card,4,Would buy again,Karnataka,positive,2,0.8037182092666626
Home & Kitchen,Mixer Grinder,5,UPI,5,Highly recommend!,Kerala,positive,2,0.9508875012397766
Books,Children's Book,4,Debit Card,1,Never buying again,Andhra Pradesh,negative,0,0.9667354226112366
Electronics,Tablet,4,Credit Card,2,Quality could improve,Uttarakhand,positive,2,0.8631800413131714
Beauty,Shampoo,1,Cash on Delivery,5,Worth every rupee!,Himachal Pradesh,positive,2,0.900964081287384
Beauty,Shampoo,4,UPI,3,Not bad,Mizoram,neutral,1,0.48498252034187317
Clothing,Jeans,1,Credit Card,4,Satisfied with the product,Punjab,positive,2,0.9785903692245483
Books,Fiction Novel,2,Cash on Delivery,4,Would buy again,Chhattisgarh,positive,2,0.8037182092666626
Electronics,Smartwatch,2,Cash on Delivery,2,Not satisfied,Tamil Nadu,negative,0,0.9404667615890503
Home & Kitchen,Vacuum Cleaner,3,Credit Card,3,Okay product,Madhya Pradesh,positive,2,0.7045726180076599
Beauty,Shampoo,3,UPI,4,Would buy again,Manipur,positive,2,0.8037182092666626
Beauty,Face Cream,2,Cash on Delivery,1,Waste of money,Rajasthan,negative,0,0.994858980178833
Home & Kitchen,Vacuum Cleaner,3,UPI,5,Loved it!,Gujarat,positive,2,0.7877822518348694
Clothing,Jacket,1,UPI,5,Excellent product!,Nagaland,positive,2,0.9557949304580688
Beauty,Face Cream,3,Cash on Delivery,3,Fair deal,Punjab,positive,2,0.757193922996521
Beauty,Face Cream,3,Debit Card,4,Value for money,Uttar Pradesh,neutral,1,0.5708264708518982
Beauty,Face Cream,2,Debit Card,5,Loved it!,Punjab,positive,2,0.7877822518348694
Electronics,Laptop,2,Cash on Delivery,1,Never buying again,Rajasthan,negative,0,0.9667354226112366
Clothing,Sneakers,5,Debit Card,5,Worth every rupee!,Manipur,positive,2,0.900964081287384
Home & Kitchen,Air Fryer,3,UPI,2,Quality could improve,Tamil Nadu,positive,2,0.8631800413131714
Clothing,Saree,1,Debit Card,5,Excellent product!,Kerala,positive,2,0.9557949304580688
Books,Science Textbook,3,Debit Card,1,Never buying again,Uttar Pradesh,negative,0,0.9667354226112366
Books,Comics,2,Debit Card,5,Excellent product!,Uttar Pradesh,positive,2,0.9557949304580688
Beauty,Lipstick,4,UPI,4,Satisfied with the product,Rajasthan,positive,2,0.9785903692245483
Books,Fiction Novel,1,UPI,2,Not satisfied,Madhya Pradesh,negative,0,0.9404667615890503
Books,Science Textbook,3,Credit Card,3,Average,Tripura,neutral,1,0.4617282748222351
Home & Kitchen,Vacuum Cleaner,1,Debit Card,5,Highly recommend!,Gujarat,positive,2,0.9508875012397766
Clothing,T-Shirt,1,Credit Card,1,Terrible experience,Jharkhand,negative,0,0.9610510468482971
Books,Fiction Novel,5,UPI,2,Not satisfied,Assam,negative,0,0.9404667615890503
Beauty,Perfume,1,UPI,2,Quality could improve,Arunachal Pradesh,positive,2,0.8631800413131714
Home & Kitchen,Vacuum Cleaner,2,Credit Card,2,Poor packaging,Nagaland,negative,0,0.9881618618965149
Home & Kitchen,Water Purifier,1,Cash on Delivery,1,Very bad product,Karnataka,negative,0,0.9768244624137878
Beauty,Perfume,1,Debit Card,1,Waste of money,Madhya Pradesh,negative,0,0.994858980178833
Electronics,Headphones,3,Cash on Delivery,5,Fantastic quality!,Telangana,positive,2,0.9278391599655151
Electronics,Laptop,1,UPI,1,Terrible experience,Telangana,negative,0,0.9610510468482971
Books,Comics,5,Cash on Delivery,2,Quality could improve,Telangana,positive,2,0.8631800413131714
Beauty,Face Cream,4,Cash on Delivery,2,Quality could improve,Chhattisgarh,positive,2,0.8631800413131714
Books,Science Textbook,5,UPI,5,Fantastic quality!,Mizoram,positive,2,0.9278391599655151
Electronics,Laptop,1,Debit Card,3,Could be better,Nagaland,positive,2,0.750451922416687
Beauty,Hair Dryer,3,Credit Card,5,Fantastic quality!,Jharkhand,positive,2,0.9278391599655151
Electronics,Laptop,4,Cash on Delivery,3,Fair deal,Gujarat,positive,2,0.757193922996521
Clothing,Jeans,3,UPI,2,Quality could improve,Assam,positive,2,0.8631800413131714
Beauty,Shampoo,4,UPI,5,Excellent product!,Mizoram,positive,2,0.9557949304580688
Home & Kitchen,Air Fryer,4,Credit Card,5,Loved it!,Nagaland,positive,2,0.7877822518348694
Electronics,Headphones,3,Cash on Delivery,5,Fantastic quality!,Jharkhand,positive,2,0.9278391599655151
Clothing,Sneakers,3,Debit Card,3,Average,Mizoram,neutral,1,0.4617282748222351
Beauty,Lipstick,4,Cash on Delivery,5,Highly recommend!,Karnataka,positive,2,0.9508875012397766
Clothing,T-Shirt,5,Credit Card,2,Not satisfied,Tripura,negative,0,0.9404667615890503
Home & Kitchen,Air Fryer,5,Credit Card,2,Product not as expected,Rajasthan,neutral,1,0.3900465667247772
Clothing,Saree,3,Credit Card,2,Not satisfied,Goa,negative,0,0.9404667615890503
Home & Kitchen,Air Fryer,4,Cash on Delivery,3,Not bad,Andhra Pradesh,neutral,1,0.48498252034187317
Clothing,Jacket,1,Cash on Delivery,4,Satisfied with the product,Andhra Pradesh,positive,2,0.9785903692245483
Beauty,Perfume,3,UPI,5,Worth every rupee!,Uttar Pradesh,positive,2,0.900964081287384
Beauty,Lipstick,3,UPI,2,Product not as expected,Nagaland,neutral,1,0.3900465667247772
Beauty,Lipstick,1,Debit Card,1,Waste of money,Odisha,negative,0,0.994858980178833
Books,Comics,1,Debit Card,2,Product not as expected,Himachal Pradesh,neutral,1,0.3900465667247772
Books,Biography,4,Cash on Delivery,1,Terrible experience,Haryana,negative,0,0.9610510468482971
Books,Fiction Novel,4,Cash on Delivery,5,Worth every rupee!,Uttarakhand,positive,2,0.900964081287384
Clothing,Jeans,4,UPI,3,Fair deal,Tripura,positive,2,0.757193922996521
Clothing,Jeans,3,UPI,3,Average,Jharkhand,neutral,1,0.4617282748222351
Beauty,Shampoo,3,Cash on Delivery,5,Excellent product!,Telangana,positive,2,0.9557949304580688
Books,Comics,3,Cash on Delivery,5,Highly recommend!,Maharashtra,positive,2,0.9508875012397766
Home & Kitchen,Vacuum Cleaner,5,Debit Card,2,Disappointed,Mizoram,negative,0,0.986985981464386
Books,Children's Book,3,Credit Card,5,Highly recommend!,Bihar,positive,2,0.9508875012397766
Books,Children's Book,1,Credit Card,3,Average,Telangana,neutral,1,0.4617282748222351
Home & Kitchen,Air Fryer,2,UPI,2,Product not as expected,Arunachal Pradesh,neutral,1,0.3900465667247772
Clothing,Sneakers,5,Credit Card,2,Not satisfied,Uttarakhand,negative,0,0.9404667615890503
Books,Science Textbook,2,Debit Card,2,Not satisfied,Kerala,negative,0,0.9404667615890503
Beauty,Shampoo,1,Debit Card,3,Not bad,Himachal Pradesh,neutral,1,0.48498252034187317
Books,Science Textbook,1,UPI,4,Would buy again,Rajasthan,positive,2,0.8037182092666626
Beauty,Lipstick,4,Cash on Delivery,5,Worth every rupee!,Mizoram,positive,2,0.900964081287384
Beauty,Lipstick,3,UPI,1,Defective item,Kerala,negative,0,0.9707651734352112
