Product_Category,Product_Name,Quantity,Payment_Method,Review_Rating,Review_Text,State
Electronics,Smartwatch,3,Debit Card,5,Highly recommend!,Sikkim
Electronics,Headphones,1,Credit Card,2,Quality could improve,Madhya Pradesh
Home & Kitchen,Mixer Grinder,1,Debit Card,3,Okay product,Odisha
Clothing,Saree,5,Debit Card,5,Highly recommend!,Jharkhand
Beauty,Lipstick,1,Debit Card,3,Not bad,Telangana
Beauty,Face Cream,3,Credit Card,5,Fantastic quality!,Maharashtra
Books,Comics,2,Credit Card,2,Quality could improve,Tripura
Clothing,T-Shirt,2,Debit Card,4,Would buy again,Telangana
Beauty,Hair Dryer,3,UPI,2,Not satisfied,West Bengal
Home & Kitchen,Mixer Grinder,3,UPI,4,Good quality,Assam
Electronics,Smartwatch,1,Debit Card,2,Product not as expected,Bihar
Books,Children's Book,3,Debit Card,3,Not bad,Rajasthan
Home & Kitchen,Air Fryer,4,UPI,4,Satisfied with the product,Odisha
Clothing,T-Shirt,5,Cash on Delivery,3,Could be better,Tripura
Clothing,Sneakers,4,Cash on Delivery,3,Could be better,Uttar Pradesh
Beauty,Shampoo,3,UPI,4,Pretty decent,Kerala
Electronics,Smartwatch,1,Debit Card,3,Average,Uttarakhand
Electronics,Headphones,5,Cash on Delivery,1,Waste of money,Chhattisgarh
Electronics,Headphones,2,Debit Card,3,Average,Himachal Pradesh
Home & Kitchen,Water Purifier,4,Credit Card,2,Not satisfied,Telangana
Books,Comics,4,UPI,2,Product not as expected,Gujarat
Clothing,Jacket,2,UPI,3,Could be better,Telangana
Electronics,Smartphone,5,Debit Card,3,Could be better,Madhya Pradesh
Home & Kitchen,Mixer Grinder,4,Cash on Delivery,5,Loved it!,Tamil Nadu
Electronics,Tablet,3,UPI,1,Waste of money,Jharkhand
Electronics,Headphones,3,Debit Card,5,Excellent product!,Andhra Pradesh
Beauty,Face Cream,2,Debit Card,5,Worth every rupee!,Goa
Electronics,Laptop,1,Cash on Delivery,4,Good quality,Uttarakhand
Clothing,Jacket,5,Credit Card,2,Product not as expected,Meghalaya
Home & Kitchen,Cookware Set,5,UPI,4,Pretty decent,Andhra Pradesh
Beauty,Hair Dryer,5,Debit Card,5,Excellent product!,Bihar
Home & Kitchen,Vacuum Cleaner,2,Cash on Delivery,3,Could be better,Assam
Books,Science Textbook,3,Debit Card,4,Would buy again,Tripura
Electronics,Laptop,1,UPI,4,Satisfied with the product,Tamil Nadu
Home & Kitchen,Vacuum Cleaner,1,UPI,3,Average,Maharashtra
Home & Kitchen,Cookware Set,3,Debit Card,5,Highly recommend!,Mizoram
Books,Comics,4,Credit Card,2,Quality could improve,Maharashtra
Clothing,T-Shirt,5,Credit Card,2,Product not as expected,Rajasthan
Electronics,Headphones,2,UPI,4,Satisfied with the product,Jharkhand
Electronics,Tablet,1,Debit Card,4,Would buy again,Telangana
Home & Kitchen,Vacuum Cleaner,1,Cash on Delivery,1,Very bad product,Maharashtra
Beauty,Hair Dryer,4,Credit Card,3,Average,Goa
Books,Biography,5,Debit Card,3,Not bad,Goa
Books,Biography,3,UPI,2,Product not as expected,Kerala
Electronics,Headphones,2,Credit Card,3,Fair deal,Goa
Books,Biography,5,Debit Card,3,Average,Tamil Nadu
Home & Kitchen,Mixer Grinder,1,Credit Card,1,Never buying again,Chhattisgarh
Clothing,Saree,2,Cash on Delivery,2,Poor packaging,Gujarat
Clothing,Jeans,3,Cash on Delivery,3,Could be better,Meghalaya
Electronics,Smartwatch,1,Cash on Delivery,3,Could be better,Goa
Clothing,Jeans,5,Cash on Delivery,3,Fair deal,Mizoram
Home & Kitchen,Vacuum Cleaner,3,UPI,2,Product not as expected,Bihar
Home & Kitchen,Water Purifier,1,Cash on Delivery,5,Fantastic quality!,Manipur
Books,Biography,3,Cash on Delivery,2,Poor packaging,Odisha
Electronics,Smartwatch,5,Debit Card,3,Could be better,Uttarakhand
Beauty,Lipstick,4,Credit Card,5,Loved it!,Gujarat
Electronics,Smartphone,2,Cash on Delivery,2,Disappointed,Goa
Beauty,Face Cream,1,Credit Card,4,Value for money,Gujarat
Books,Science Textbook,2,Credit Card,4,Good quality,Arunachal Pradesh
Beauty,Shampoo,5,Credit Card,5,Highly recommend!,Telangana
Beauty,Face Cream,5,Credit Card,3,Average,Goa
Books,Comics,4,Cash on Delivery,3,Fair deal,Uttar Pradesh
Books,Fiction Novel,4,Cash on Delivery,3,Okay product,Tripura
Books,Biography,5,Debit Card,3,Could be better,Gujarat
Electronics,Smartwatch,5,Cash on Delivery,2,Quality could improve,Himachal Pradesh
Books,Comics,4,Credit Card,1,Terrible experience,West Bengal
Beauty,Face Cream,4,UPI,4,Value for money,Maharashtra
Home & Kitchen,Cookware Set,2,Debit Card,2,Product not as expected,Manipur
Books,Children's Book,1,UPI,2,Product not as expected,Rajasthan
Clothing,T-Shirt,3,Debit Card,1,Waste of money,Punjab
Beauty,Shampoo,5,Debit Card,4,Pretty decent,Bihar
Home & Kitchen,Mixer Grinder,3,Cash on Delivery,2,Quality could improve,West Bengal
Home & Kitchen,Vacuum Cleaner,4,UPI,3,Fair deal,Rajasthan
Electronics,Headphones,3,UPI,5,Fantastic quality!,Goa
Electronics,Laptop,4,UPI,3,Could be better,Assam
Beauty,Face Cream,1,Debit Card,4,Satisfied with the product,Jharkhand
Books,Science Textbook,5,Credit Card,4,Good quality,Assam
Clothing,Jacket,2,Credit Card,5,Excellent product!,Madhya Pradesh
Home & Kitchen,Air Fryer,4,Cash on Delivery,5,Highly recommend!,Bihar
Electronics,Smartphone,5,UPI,2,Poor packaging,Himachal Pradesh
Clothing,Saree,3,Cash on Delivery,1,Never buying again,Assam
Electronics,Smartwatch,4,Debit Card,1,Defective item,Karnataka
Beauty,Hair Dryer,4,Credit Card,4,Satisfied with the product,Andhra Pradesh
Electronics,Smartwatch,1,Debit Card,2,Poor packaging,Odisha
Books,Comics,3,Credit Card,4,Good quality,Haryana
Books,Science Textbook,3,Credit Card,1,Very bad product,Meghalaya
Electronics,Headphones,4,Cash on Delivery,4,Value for money,Meghalaya
Electronics,Headphones,3,Debit Card,1,Very bad product,Sikkim
Clothing,Jeans,4,Debit Card,5,Excellent product!,Tripura
Home & Kitchen,Air Fryer,4,Credit Card,3,Okay product,Bihar
Beauty,Lipstick,2,UPI,4,Would buy again,Andhra Pradesh
Beauty,Hair Dryer,5,Cash on Delivery,3,Okay product,Arunachal Pradesh
Electronics,Laptop,1,UPI,4,Good quality,Himachal Pradesh
Home & Kitchen,Water Purifier,4,Credit Card,5,Excellent product!,Tripura
Home & Kitchen,Air Fryer,3,Cash on Delivery,5,Worth every rupee!,Andhra Pradesh
Home & Kitchen,Water Purifier,5,Debit Card,1,Waste of money,Sikkim
Books,Science Textbook,3,UPI,5,Excellent product!,Odisha
Home & Kitchen,Air Fryer,3,Credit Card,2,Product not as expected,Uttar Pradesh
Books,Comics,1,Cash on Delivery,5,Worth every rupee!,Arunachal Pradesh
Home & Kitchen,Vacuum Cleaner,4,Debit Card,3,Could be better,Bihar
Beauty,Hair Dryer,4,UPI,4,Satisfied with the product,Gujarat
Books,Children's Book,4,UPI,4,Pretty decent,Mizoram
Beauty,Face Cream,3,Debit Card,1,Terrible experience,Uttar Pradesh
Beauty,Perfume,4,UPI,5,Worth every rupee!,Andhra Pradesh
Clothing,Saree,1,UPI,2,Poor packaging,Madhya Pradesh
Beauty,Face Cream,2,Cash on Delivery,3,Fair deal,Punjab
Clothing,Jacket,5,Credit Card,5,Fantastic quality!,Mizoram
Beauty,Lipstick,1,Cash on Delivery,5,Worth every rupee!,Tripura
Beauty,Perfume,3,Debit Card,2,Disappointed,Himachal Pradesh
Home & Kitchen,Vacuum Cleaner,3,Debit Card,3,Average,Meghalaya
Books,Science Textbook,4,Cash on Delivery,3,Okay product,Meghalaya
Books,Comics,1,Debit Card,3,Okay product,Tripura
Home & Kitchen,Mixer Grinder,3,UPI,2,Poor packaging,Karnataka
Clothing,Jacket,5,Debit Card,5,Loved it!,Punjab
Electronics,Smartwatch,2,Debit Card,5,Excellent product!,Maharashtra
Electronics,Smartphone,3,Cash on Delivery,2,Quality could improve,Karnataka
Electronics,Tablet,5,Cash on Delivery,5,Highly recommend!,Kerala
Home & Kitchen,Water Purifier,1,Credit Card,2,Not satisfied,Sikkim
Books,Fiction Novel,1,Debit Card,2,Quality could improve,Karnataka
Home & Kitchen,Vacuum Cleaner,2,Debit Card,3,Not bad,Karnataka
Clothing,Jacket,5,UPI,5,Fantastic quality!,Uttarakhand
Home & Kitchen,Mixer Grinder,3,UPI,1,Waste of money,Haryana
Home & Kitchen,Cookware Set,1,Cash on Delivery,4,Value for money,Kerala
Books,Science Textbook,2,Debit Card,5,Worth every rupee!,Sikkim
Electronics,Headphones,1,Credit Card,1,Very bad product,Madhya Pradesh
Clothing,Jacket,5,UPI,1,Terrible experience,Madhya Pradesh
Home & Kitchen,Mixer Grinder,5,UPI,5,Excellent product!,Punjab
Clothing,Jeans,3,Debit Card,1,Defective item,Arunachal Pradesh
Books,Science Textbook,1,Credit Card,3,Could be better,Kerala
Electronics,Smartphone,4,Cash on Delivery,5,Excellent product!,West Bengal
Beauty,Perfume,3,Cash on Delivery,1,Very bad product,Karnataka
Books,Comics,1,UPI,3,Average,Uttar Pradesh
Home & Kitchen,Air Fryer,3,UPI,3,Not bad,Bihar
Home & Kitchen,Air Fryer,4,Cash on Delivery,4,Good quality,Andhra Pradesh
Home & Kitchen,Mixer Grinder,3,UPI,5,Worth every rupee!,Manipur
Home & Kitchen,Vacuum Cleaner,3,UPI,2,Disappointed,West Bengal
Clothing,Jeans,3,Debit Card,1,Never buying again,Tamil Nadu
Home & Kitchen,Mixer Grinder,3,Cash on Delivery,3,Not bad,Madhya Pradesh
Clothing,T-Shirt,1,UPI,3,Not bad,Telangana
Beauty,Face Cream,5,UPI,2,Not satisfied,Uttarakhand
Clothing,T-Shirt,3,Credit Card,1,Very bad product,Chhattisgarh
Home & Kitchen,Air Fryer,5,Cash on Delivery,1,Never buying again,Andhra Pradesh
Home & Kitchen,Mixer Grinder,4,UPI,4,Value for money,Punjab
Home & Kitchen,Mixer Grinder,4,Debit Card,1,Waste of money,Bihar
Clothing,T-Shirt,2,Cash on Delivery,2,Not satisfied,West Bengal
Beauty,Lipstick,2,UPI,1,Never buying again,Mizoram
Clothing,Jacket,4,Debit Card,5,Excellent product!,Himachal Pradesh
Electronics,Smartwatch,3,Credit Card,5,Excellent product!,Tamil Nadu
Home & Kitchen,Vacuum Cleaner,4,Cash on Delivery,3,Could be better,Tripura
Books,Fiction Novel,5,Credit Card,3,Not bad,Uttarakhand
Books,Children's Book,2,UPI,2,Not satisfied,Haryana
Clothing,Saree,3,Debit Card,5,Worth every rupee!,Kerala
Beauty,Lipstick,2,Debit Card,2,Not satisfied,Manipur
Beauty,Perfume,2,UPI,2,Product not as expected,Punjab
Beauty,Face Cream,5,Cash on Delivery,1,Defective item,Sikkim
Beauty,Shampoo,4,UPI,1,Very bad product,Sikkim
Home & Kitchen,Water Purifier,1,Cash on Delivery,1,Very bad product,West Bengal
Clothing,Jacket,5,UPI,4,Satisfied with the product,Meghalaya
Books,Fiction Novel,4,Cash on Delivery,2,Quality could improve,Mizoram
Books,Science Textbook,3,Cash on Delivery,4,Good quality,Maharashtra
Beauty,Lipstick,3,Cash on Delivery,2,Product not as expected,Sikkim
Electronics,Smartwatch,4,Credit Card,2,Poor packaging,Gujarat
Clothing,T-Shirt,2,Debit Card,3,Could be better,Andhra Pradesh
Home & Kitchen,Air Fryer,3,Cash on Delivery,1,Waste of money,Rajasthan
Beauty,Hair Dryer,3,Debit Card,5,Excellent product!,Uttarakhand
Home & Kitchen,Cookware Set,2,UPI,2,Poor packaging,Karnataka
Electronics,Headphones,4,UPI,2,Not satisfied,Andhra Pradesh
Books,Fiction Novel,4,UPI,2,Not satisfied,Rajasthan
Clothing,T-Shirt,5,Cash on Delivery,1,Terrible experience,Kerala
Electronics,Laptop,5,UPI,3,Average,West Bengal
Books,Children's Book,2,Cash on Delivery,2,Product not as expected,Arunachal Pradesh
Beauty,Hair Dryer,4,Debit Card,5,Excellent product!,Uttar Pradesh
Home & Kitchen,Air Fryer,2,Credit Card,4,Satisfied with the product,Telangana
Electronics,Tablet,1,Credit Card,2,Quality could improve,Karnataka
Books,Comics,2,Credit Card,4,Would buy again,Sikkim
Home & Kitchen,Water Purifier,5,Credit Card,1,Waste of money,Manipur
Clothing,Jeans,5,UPI,5,Worth every rupee!,Haryana
Electronics,Smartwatch,1,Cash on Delivery,2,Quality could improve,Punjab
Books,Fiction Novel,5,Credit Card,1,Defective item,Meghalaya
Home & Kitchen,Water Purifier,1,UPI,1,Never buying again,Madhya Pradesh
Books,Fiction Novel,3,UPI,5,Loved it!,Telangana
Books,Biography,3,Cash on Delivery,5,Loved it!,Punjab
Home & Kitchen,Cookware Set,3,Debit Card,3,Fair deal,Uttar Pradesh
Electronics,Smartphone,2,Cash on Delivery,4,Value for money,Assam
Clothing,Saree,3,Credit Card,1,Very bad product,Kerala
Books,Fiction Novel,4,Debit Card,2,Disappointed,Maharashtra
Books,Science Textbook,5,Debit Card,2,Product not as expected,Meghalaya
Clothing,Saree,3,UPI,1,Waste of money,Sikkim
Electronics,Headphones,5,Credit Card,3,Okay product,West Bengal
Electronics,Laptop,3,Credit Card,5,Highly recommend!,Tamil Nadu
Books,Children's Book,1,Cash on Delivery,3,Fair deal,Bihar
Home & Kitchen,Air Fryer,4,UPI,1,Very bad product,Telangana
Clothing,Jacket,2,Credit Card,1,Defective item,Madhya Pradesh
Clothing,Jeans,3,Cash on Delivery,1,Terrible experience,Jharkhand
Home & Kitchen,Air Fryer,3,Cash on Delivery,1,Very bad product,Punjab
Electronics,Smartwatch,1,UPI,5,Fantastic quality!,Gujarat
Home & Kitchen,Air Fryer,1,Credit Card,1,Very bad product,Tamil Nadu
Clothing,Jacket,3,Debit Card,2,Not satisfied,Chhattisgarh
Beauty,Face Cream,4,UPI,3,Not bad,West Bengal
Beauty,Lipstick,2,UPI,4,Good quality,Mizoram
Books,Children's Book,3,Debit Card,1,Terrible experience,Odisha
Home & Kitchen,Water Purifier,2,UPI,1,Defective item,Uttar Pradesh
Electronics,Headphones,5,Debit Card,2,Not satisfied,West Bengal
Clothing,T-Shirt,2,Credit Card,2,Not satisfied,Tamil Nadu
Beauty,Hair Dryer,1,Credit Card,5,Loved it!,Mizoram
Home & Kitchen,Mixer Grinder,4,Cash on Delivery,4,Would buy again,Arunachal Pradesh
Clothing,T-Shirt,5,Debit Card,5,Excellent product!,Chhattisgarh
Beauty,Hair Dryer,4,Credit Card,4,Would buy again,Meghalaya
Electronics,Smartphone,2,UPI,4,Pretty decent,Uttar Pradesh
Books,Science Textbook,2,Credit Card,5,Worth every rupee!,Assam
Home & Kitchen,Vacuum Cleaner,4,UPI,3,Not bad,Jharkhand
Home & Kitchen,Vacuum Cleaner,2,Credit Card,4,Satisfied with the product,Uttarakhand
Beauty,Hair Dryer,4,Credit Card,4,Pretty decent,Sikkim
Electronics,Headphones,1,Credit Card,1,Very bad product,Nagaland
Beauty,Hair Dryer,1,Credit Card,1,Defective item,West Bengal
Electronics,Smartwatch,5,Credit Card,5,Loved it!,Manipur
Home & Kitchen,Mixer Grinder,5,Credit Card,3,Fair deal,Goa
Electronics,Headphones,1,Cash on Delivery,2,Not satisfied,Manipur
Home & Kitchen,Mixer Grinder,3,Debit Card,2,Not satisfied,Bihar
Electronics,Smartwatch,4,Debit Card,1,Never buying again,Meghalaya
Beauty,Lipstick,1,Debit Card,5,Worth every rupee!,Sikkim
Home & Kitchen,Cookware Set,2,Debit Card,4,Value for money,Nagaland
Beauty,Perfume,5,Cash on Delivery,3,Average,Haryana
Electronics,Headphones,4,Cash on Delivery,5,Highly recommend!,Haryana
Books,Comics,1,Cash on Delivery,2,Product not as expected,Gujarat
Home & Kitchen,Vacuum Cleaner,4,Credit Card,1,Never buying again,Goa
Books,Comics,4,Cash on Delivery,5,Loved it!,Tripura
Home & Kitchen,Vacuum Cleaner,5,UPI,2,Product not as expected,Sikkim
Books,Biography,5,Credit Card,2,Poor packaging,Tamil Nadu
Clothing,Jeans,4,Cash on Delivery,1,Never buying again,Assam
Home & Kitchen,Vacuum Cleaner,5,Debit Card,5,Excellent product!,Bihar
Books,Fiction Novel,1,UPI,1,Very bad product,Maharashtra
Clothing,Jacket,1,UPI,3,Okay product,Tamil Nadu
Electronics,Smartphone,3,Credit Card,4,Value for money,Andhra Pradesh
Books,Fiction Novel,5,Cash on Delivery,3,Fair deal,Goa
Clothing,Jacket,1,Debit Card,4,Satisfied with the product,Karnataka
Clothing,T-Shirt,3,Debit Card,4,Value for money,Madhya Pradesh
Home & Kitchen,Mixer Grinder,5,Credit Card,3,Fair deal,Tripura
Clothing,Sneakers,2,UPI,4,Satisfied with the product,Himachal Pradesh
Home & Kitchen,Air Fryer,1,Credit Card,3,Not bad,Haryana
Books,Biography,5,Credit Card,2,Disappointed,Telangana
Home & Kitchen,Water Purifier,2,Debit Card,2,Product not as expected,Himachal Pradesh
Beauty,Face Cream,1,UPI,5,Worth every rupee!,Sikkim
Clothing,Jeans,3,Credit Card,3,Could be better,Meghalaya
Home & Kitchen,Air Fryer,5,Credit Card,3,Okay product,Sikkim
Clothing,Sneakers,5,Debit Card,2,Not satisfied,Bihar
Books,Children's Book,1,UPI,5,Fantastic quality!,Sikkim
Books,Comics,1,Debit Card,2,Quality could improve,Chhattisgarh
Electronics,Laptop,2,Credit Card,4,Value for money,Nagaland
Beauty,Hair Dryer,1,Cash on Delivery,3,Okay product,Rajasthan
Electronics,Smartwatch,4,UPI,1,Waste of money,Telangana
Beauty,Face Cream,5,Debit Card,4,Would buy again,Meghalaya
Clothing,T-Shirt,5,UPI,3,Could be better,Assam
Electronics,Laptop,5,UPI,3,Average,Uttar Pradesh
Beauty,Hair Dryer,4,Credit Card,2,Poor packaging,Tamil Nadu
Books,Comics,4,Cash on Delivery,2,Disappointed,Karnataka
Beauty,Perfume,4,UPI,3,Okay product,West Bengal
Beauty,Perfume,2,Debit Card,5,Loved it!,Haryana
Electronics,Tablet,2,Credit Card,4,Good quality,Odisha
Electronics,Tablet,1,Cash on Delivery,3,Could be better,Tripura
Home & Kitchen,Vacuum Cleaner,2,Debit Card,2,Quality could improve,Punjab
Home & Kitchen,Cookware Set,5,Cash on Delivery,1,Defective item,Assam
Home & Kitchen,Cookware Set,5,Cash on Delivery,2,Product not as expected,Rajasthan
Clothing,T-Shirt,3,Debit Card,3,Could be better,Karnataka
Books,Children's Book,3,UPI,1,Terrible experience,Madhya Pradesh
Electronics,Headphones,3,Credit Card,5,Highly recommend!,Tamil Nadu
Books,Fiction Novel,1,UPI,1,Defective item,Telangana
Home & Kitchen,Cookware Set,1,Cash on Delivery,3,Not bad,Telangana
Home & Kitchen,Mixer Grinder,2,Credit Card,1,Waste of money,Telangana
Clothing,Sneakers,4,Cash on Delivery,1,Never buying again,Madhya Pradesh
Home & Kitchen,Cookware Set,4,UPI,2,Disappointed,Rajasthan
Books,Comics,2,Cash on Delivery,2,Product not as expected,Rajasthan
Clothing,Jacket,1,Debit Card,4,Pretty decent,Uttar Pradesh
Books,Biography,5,UPI,3,Could be better,Nagaland
Books,Comics,3,UPI,3,Okay product,West Bengal
Electronics,Laptop,3,UPI,5,Worth every rupee!,Maharashtra
Clothing,Jeans,4,Cash on Delivery,4,Satisfied with the product,Uttar Pradesh
Beauty,Perfume,3,UPI,4,Would buy again,Haryana
Home & Kitchen,Cookware Set,3,Debit Card,5,Fantastic quality!,Haryana
Beauty,Face Cream,3,Credit Card,3,Not bad,Himachal Pradesh
Electronics,Smartwatch,5,Debit Card,4,Satisfied with the product,Bihar
Beauty,Hair Dryer,4,Credit Card,1,Terrible experience,Jharkhand
Home & Kitchen,Vacuum Cleaner,2,Credit Card,5,Highly recommend!,Assam
Beauty,Perfume,1,Debit Card,2,Product not as expected,Bihar
Electronics,Tablet,2,Debit Card,5,Loved it!,Assam
Beauty,Lipstick,3,UPI,4,Satisfied with the product,Karnataka
Beauty,Lipstick,4,Debit Card,3,Okay product,Telangana
Clothing,Sneakers,5,UPI,3,Could be better,Odisha
Clothing,Saree,5,Cash on Delivery,1,Terrible experience,Gujarat
Electronics,Laptop,1,Debit Card,1,Waste of money,Telangana
Electronics,Smartwatch,1,Credit Card,1,Never buying again,Bihar
Home & Kitchen,Water Purifier,4,Debit Card,3,Fair deal,Odisha
Clothing,Saree,4,Cash on Delivery,1,Defective item,Kerala
Clothing,Saree,5,Credit Card,1,Never buying again,Chhattisgarh
Beauty,Lipstick,2,Cash on Delivery,2,Product not as expected,West Bengal
Books,Biography,5,UPI,5,Loved it!,Karnataka
Books,Comics,4,Credit Card,5,Excellent product!,Madhya Pradesh
Beauty,Lipstick,2,UPI,1,Defective item,Odisha
Beauty,Perfume,5,Cash on Delivery,2,Quality could improve,Telangana
Clothing,T-Shirt,3,Debit Card,1,Very bad product,Andhra Pradesh
Beauty,Face Cream,3,Cash on Delivery,3,Could be better,Jharkhand
Beauty,Shampoo,5,UPI,2,Product not as expected,Arunachal Pradesh
Electronics,Laptop,5,UPI,2,Product not as expected,Odisha
Beauty,Hair Dryer,4,Cash on Delivery,5,Highly recommend!,Nagaland
Electronics,Laptop,4,Credit Card,3,Not bad,Gujarat
Books,Biography,1,Cash on Delivery,4,Value for money,West Bengal
Clothing,Jeans,4,Cash on Delivery,5,Highly recommend!,Madhya Pradesh
Home & Kitchen,Vacuum Cleaner,4,UPI,1,Very bad product,Maharashtra
Books,Fiction Novel,4,UPI,5,Worth every rupee!,Karnataka
Beauty,Perfume,1,Cash on Delivery,4,Good quality,Tripura
Electronics,Tablet,3,Debit Card,4,Pretty decent,Kerala
Home & Kitchen,Mixer Grinder,4,Cash on Delivery,3,Okay product,Uttar Pradesh
Beauty,Lipstick,1,Debit Card,3,Not bad,Sikkim
Clothing,Saree,2,Debit Card,5,Worth every rupee!,Uttar Pradesh
Clothing,Jacket,4,Cash on Delivery,5,Worth every rupee!,Chhattisgarh
Home & Kitchen,Air Fryer,4,Credit Card,4,Satisfied with the product,Mizoram
Books,Biography,2,Credit Card,3,Not bad,Sikkim
Home & Kitchen,Vacuum Cleaner,1,UPI,4,Good quality,Punjab
Beauty,Shampoo,1,Credit Card,1,Never buying again,Odisha
Home & Kitchen,Mixer Grinder,5,Credit Card,4,Would buy again,Haryana
Beauty,Face Cream,2,Credit Card,1,Never buying again,Bihar
Electronics,Smartwatch,4,UPI,5,Excellent product!,Madhya Pradesh
Clothing,Jeans,1,Cash on Delivery,4,Pretty decent,Andhra Pradesh
Books,Science Textbook,2,Cash on Delivery,3,Okay product,Nagaland
Books,Science Textbook,1,Cash on Delivery,1,Defective item,West Bengal
Home & Kitchen,Water Purifier,2,Credit Card,2,Disappointed,Manipur
Clothing,T-Shirt,4,Debit Card,3,Average,Karnataka
Home & Kitchen,Vacuum Cleaner,1,Debit Card,1,Terrible experience,Chhattisgarh
Clothing,Saree,2,Debit Card,1,Terrible experience,Uttarakhand
Books,Comics,1,Credit Card,4,Satisfied with the product,Jharkhand
Home & Kitchen,Cookware Set,5,UPI,5,Worth every rupee!,Uttarakhand
Books,Children's Book,1,Cash on Delivery,4,Value for money,Haryana
